material_id,formula,formation_energy,e_above_hull,comp_group,elements_set,elements,fractions,element_indices
mp-1114183,KRb2AlI6,-1.314958142224999,0.079465572749999,Al:0.10|I:0.60|K:0.10|Rb:0.20,"{'Al', 'I', 'K', 'Rb'}","Al,I,K,Rb","0.10000000,0.60000000,0.10000000,0.20000000","3,48,51,86"
mp-776224,Li3V5O12,-2.460184568375,0.054394436124993,Li:0.15|O:0.60|V:0.25,"{'V', 'O', 'Li'}","Li,O,V","0.15000000,0.60000000,0.25000000","54,73,112"
mp-757570,LiFe(SiO3)2,-2.706089080208333,0.05969370854167,Fe:0.15|Li:0.15|O:0.50|Si:0.15,"{'Fe', 'O', 'Si', 'Li'}","Fe,Li,O,Si","0.16666667,0.16666667,0.50000000,0.16666667","35,54,73,98"
mp-772089,SrLaCl5,-2.663281220535708,0.060054500535716,Cl:0.70|La:0.15|Sr:0.15,"{'Cl', 'La', 'Sr'}","Cl,La,Sr","0.71428571,0.14285714,0.14285714","21,53,101"
mp-1184007,Ce2MgIn,-0.109955620416664,0.06389138875,Ce:0.50|In:0.25|Mg:0.25,"{'Mg', 'In', 'Ce'}","Ce,In,Mg","0.50000000,0.25000000,0.25000000","19,49,60"
mp-540640,Sr2Ti6O13,-3.484832575952382,9.65163491883914e-05,O:0.60|Sr:0.10|Ti:0.30,"{'O', 'Ti', 'Sr'}","O,Sr,Ti","0.61904762,0.09523810,0.28571429","73,101,107"
mp-770589,Li3Al2FeO6,-2.642158604791667,0.070782601249999,Al:0.15|Fe:0.10|Li:0.25|O:0.50,"{'Al', 'Fe', 'O', 'Li'}","Al,Fe,Li,O","0.16666667,0.08333333,0.25000000,0.50000000","3,35,54,73"
mp-1105374,RbYMnWO6,-2.637586802043103,0.030997922375002,Mn:0.10|O:0.60|Rb:0.10|W:0.10|Y:0.10,"{'O', 'Rb', 'W', 'Y', 'Mn'}","Mn,O,Rb,W,Y","0.10000000,0.60000000,0.10000000,0.10000000,0.10000000","61,73,86,113,115"
mp-1222800,LaGd(ClO)2,-3.531898987500001,0.009543276666665,Cl:0.25|Gd:0.25|La:0.25|O:0.25,"{'O', 'Cl', 'La', 'Gd'}","Cl,Gd,La,O","0.25000000,0.25000000,0.25000000,0.25000000","21,40,53,73"
mp-1189592,La3Ru,-0.235455680000001,0.003239841250003,La:0.75|Ru:0.25,"{'Ru', 'La'}","La,Ru","0.75000000,0.25000000","53,92"
mp-1177507,Li3V2P4(HO8)2,-2.533516085842151,0.06428335419753,H:0.05|Li:0.15|O:0.45|P:0.20|V:0.10,"{'O', 'V', 'P', 'Li', 'H'}","H,Li,O,P,V","0.05555556,0.16666667,0.44444444,0.22222222,0.11111111","42,54,73,76,112"
mp-753958,GdAsO4,-2.709864431249999,0.0956941825,As:0.15|Gd:0.15|O:0.65,"{'O', 'Gd', 'As'}","As,Gd,O","0.16666667,0.16666667,0.66666667","6,40,73"
mp-758760,LiFeP2HO8,-2.212254577220696,0.074321926634613,Fe:0.10|H:0.10|Li:0.10|O:0.60|P:0.15,"{'O', 'Fe', 'P', 'Li', 'H'}","Fe,H,Li,O,P","0.07692308,0.07692308,0.07692308,0.61538462,0.15384615","35,42,54,73,76"
mp-675424,Ba2P2O7,-3.186377116,0.036733303,Ba:0.20|O:0.65|P:0.20,"{'O', 'P', 'Ba'}","Ba,O,P","0.18181818,0.63636364,0.18181818","10,73,76"
mp-560334,NaAlSiO4,-3.14732338966133,0.0,Al:0.15|Na:0.15|O:0.55|Si:0.15,"{'Al', 'O', 'Na', 'Si'}","Al,Na,O,Si","0.14285714,0.14285714,0.57142857,0.14285714","3,65,73,98"
mp-1245581,CsNiN,-0.031481794602489,0.064898112203065,Cs:0.35|N:0.35|Ni:0.35,"{'Cs', 'N', 'Ni'}","Cs,N,Ni","0.33333333,0.33333333,0.33333333","26,64,70"
mp-1110952,K2AgBiI6,-0.991673028616666,0.0764294345,Ag:0.10|Bi:0.10|I:0.60|K:0.20,"{'Ag', 'I', 'K', 'Bi'}","Ag,Bi,I,K","0.10000000,0.10000000,0.60000000,0.20000000","2,13,48,51"
mp-1102040,CaSnPt,-0.915520447499998,0.0,Ca:0.35|Pt:0.35|Sn:0.35,"{'Sn', 'Pt', 'Ca'}","Ca,Pt,Sn","0.33333333,0.33333333,0.33333333","17,83,100"
mp-16751,ErCuPb,-0.370824046666659,0.0,Cu:0.35|Er:0.35|Pb:0.35,"{'Cu', 'Pb', 'Er'}","Cu,Er,Pb","0.33333333,0.33333333,0.33333333","27,31,78"
mp-850965,Li2Mn3(BO3)3,-2.448091022821163,0.059362554411769,B:0.10|Li:0.20|Mn:0.35|O:0.35,"{'Mn', 'O', 'Li', 'B'}","B,Li,Mn,O","0.11111111,0.22222222,0.33333333,0.33333333","9,54,61,73"
mp-752883,Li2(FeO2)3,-1.741920333787879,0.06256414286364,Fe:0.20|Li:0.40|O:0.40,"{'Fe', 'O', 'Li'}","Fe,Li,O","0.20000000,0.40000000,0.40000000","35,54,73"
mp-850955,LiFeP3(H7O8)2,-1.766302527136054,0.037296407857149,Fe:0.05|H:0.35|Li:0.05|O:0.40|P:0.15,"{'O', 'Fe', 'P', 'Li', 'H'}","Fe,H,Li,O,P","0.05000000,0.35000000,0.05000000,0.40000000,0.15000000","35,42,54,73,76"
mp-1211668,LaNb8O14,-2.868066922608696,0.015629609239173,La:0.05|Nb:0.35|O:0.60,"{'Nb', 'O', 'La'}","La,Nb,O","0.04347826,0.34782609,0.60869565","53,66,73"
mp-2715820,Na3CaNb5Si6(SO12)3,-2.77962829067848,0.086865205085976,Ca:0.05|Na:0.10|Nb:0.20|O:0.45|S:0.05|Si:0.20,"{'Na', 'Nb', 'O', 'Si', 'Ca', 'S'}","Ca,Na,Nb,O,S,Si","0.03571429,0.10714286,0.17857143,0.42857143,0.03571429,0.21428571","17,65,66,73,93,98"
mp-1238815,B4C,-0.130572651,0.0,B:0.80|C:0.20,"{'C', 'B'}","B,C","0.80000000,0.20000000","9,16"
mp-758480,Li3Mn3(PO4)4,-2.5111415735524822,0.027809854423097,Li:0.25|Mn:0.25|O:0.35|P:0.10,"{'O', 'Mn', 'P', 'Li'}","Li,Mn,O,P","0.27272727,0.27272727,0.36363636,0.09090909","54,61,73,76"
mp-983362,Hf2FeTc,-0.409263881249999,0.0,Fe:0.25|Hf:0.50|Tc:0.25,"{'Fe', 'Hf', 'Tc'}","Fe,Hf,Tc","0.25000000,0.50000000,0.25000000","35,44,104"
mp-567655,Sr2C(NCl)2,-1.857765472142857,0.0,C:0.20|Cl:0.20|N:0.20|Sr:0.40,"{'Cl', 'N', 'C', 'Sr'}","C,Cl,N,Sr","0.20000000,0.20000000,0.20000000,0.40000000","16,21,64,101"
mp-1220472,NbGaCu,-0.278593203333336,0.036702961666668,Cu:0.35|Ga:0.35|Nb:0.35,"{'Cu', 'Nb', 'Ga'}","Cu,Ga,Nb","0.33333333,0.33333333,0.33333333","27,39,66"
mp-1187713,VGaOs2,-0.337197567499998,0.0,Ga:0.25|Os:0.50|V:0.25,"{'Os', 'Ga', 'V'}","Ga,Os,V","0.25000000,0.50000000,0.25000000","39,75,112"
mp-1101180,Zn11Fe25O48,-1.724423650714285,0.012070286428582,Fe:0.30|O:0.55|Zn:0.15,"{'Fe', 'O', 'Zn'}","Fe,O,Zn","0.29761905,0.57142857,0.13095238","35,73,117"
mp-30794,Na15Sn4,-0.21150782868421,0.0,Na:0.80|Sn:0.20,"{'Na', 'Sn'}","Na,Sn","0.78947368,0.21052632","65,100"
mp-13118,CeZn3Pd2,-0.571899726666664,0.0,Ce:0.15|Pd:0.35|Zn:0.50,"{'Pd', 'Ce', 'Zn'}","Ce,Pd,Zn","0.16666667,0.33333333,0.50000000","19,79,117"
mp-755135,La6WO12,-3.623329485263157,0.0,La:0.30|O:0.65|W:0.05,"{'O', 'W', 'La'}","La,O,W","0.31578947,0.63157895,0.05263158","53,73,113"
mp-554854,CsLuP2O7,-3.170149200964322,0.0,Cs:0.10|Lu:0.10|O:0.65|P:0.20,"{'Cs', 'Lu', 'O', 'P'}","Cs,Lu,O,P","0.09090909,0.09090909,0.63636364,0.18181818","26,56,73,76"
mp-561687,CsWF7,-2.923457344406128,0.0,Cs:0.10|F:0.80|W:0.10,"{'Cs', 'F', 'W'}","Cs,F,W","0.11111111,0.77777778,0.11111111","26,34,113"
mp-1223138,La2TiMnO6,-3.465758080876438,0.024299401000009,La:0.20|Mn:0.10|O:0.60|Ti:0.10,"{'O', 'Mn', 'Ti', 'La'}","La,Mn,O,Ti","0.20000000,0.10000000,0.60000000,0.10000000","53,61,73,107"
mp-13682,PdS2,-0.338315096875,0.0,Pd:0.35|S:0.65,"{'Pd', 'S'}","Pd,S","0.33333333,0.66666667","79,93"
mp-864614,LiMg2Pt,-0.613423705833333,0.0,Li:0.25|Mg:0.50|Pt:0.25,"{'Mg', 'Pt', 'Li'}","Li,Mg,Pt","0.25000000,0.50000000,0.25000000","54,60,83"
mp-22159,UNiAs2,-0.6046379924999961,0.0,As:0.50|Ni:0.25|U:0.25,"{'U', 'Ni', 'As'}","As,Ni,U","0.50000000,0.25000000,0.25000000","6,70,111"
mp-16092,Tm3Co29(Si2B5)2,-0.402758367971013,0.0,B:0.15|Co:0.75|Si:0.05|Tm:0.10,"{'Tm', 'Co', 'Si', 'B'}","B,Co,Si,Tm","0.12820513,0.74358974,0.05128205,0.07692308","9,24,98,109"
mp-778481,Li4Ni2C4SO16,-1.809987619475309,0.097929301944445,C:0.15|Li:0.15|Ni:0.05|O:0.60|S:0.05,"{'O', 'Ni', 'C', 'Li', 'S'}","C,Li,Ni,O,S","0.14814815,0.14814815,0.07407407,0.59259259,0.03703704","16,54,70,73,93"
mp-1106302,Th(BIr)4,-0.635162060555551,0.0,B:0.35|Ir:0.35|Th:0.35,"{'Th', 'Ir', 'B'}","B,Ir,Th","0.33333333,0.33333333,0.33333333","9,50,106"
mp-996969,AgBiO2,-1.147583364,0.002549973,Ag:0.25|Bi:0.25|O:0.50,"{'Ag', 'O', 'Bi'}","Ag,Bi,O","0.25000000,0.25000000,0.50000000","2,13,73"
mp-20947,CaRuO3,-2.226688614499999,0.0,Ca:0.20|O:0.60|Ru:0.20,"{'O', 'Ru', 'Ca'}","Ca,O,Ru","0.20000000,0.60000000,0.20000000","17,73,92"
mp-1177186,Li5V3P8O29,-2.609189936195768,0.043181785481482,Li:0.10|O:0.65|P:0.20|V:0.05,"{'V', 'O', 'P', 'Li'}","Li,O,P,V","0.11111111,0.64444444,0.17777778,0.06666667","54,73,76,112"
mp-28675,Ba2Nb15O32,-2.990106205,0.0,Ba:0.05|Nb:0.30|O:0.65,"{'Nb', 'O', 'Ba'}","Ba,Nb,O","0.04081633,0.30612245,0.65306122","10,66,73"
mp-1226727,CdInAgTe3,-0.423294029999998,0.014361956666665,Ag:0.15|Cd:0.15|In:0.15|Te:0.50,"{'Ag', 'In', 'Cd', 'Te'}","Ag,Cd,In,Te","0.16666667,0.16666667,0.16666667,0.50000000","2,18,49,105"
mp-1190786,Pr3AlCoS7,-1.7853837058003492,0.050763561118056,Al:0.10|Co:0.10|Pr:0.25|S:0.60,"{'Al', 'Co', 'Pr', 'S'}","Al,Co,Pr,S","0.08333333,0.08333333,0.25000000,0.58333333","3,24,82,93"
mp-989627,SrTcN3,-0.584453189749999,0.0,N:0.60|Sr:0.20|Tc:0.20,"{'N', 'Tc', 'Sr'}","N,Sr,Tc","0.60000000,0.20000000,0.20000000","64,101,104"
mp-684096,Bi(PO3)4,-2.367928225357143,0.046482842794159,Bi:0.20|O:0.60|P:0.20,"{'O', 'P', 'Bi'}","Bi,O,P","0.20000000,0.60000000,0.20000000","13,73,76"
mp-2715520,Na6Nb3Al(SiO4)6,-2.960574597581897,0.048802282729166,Al:0.05|Na:0.40|Nb:0.20|O:0.25|Si:0.05,"{'Nb', 'Na', 'O', 'Si', 'Al'}","Al,Na,Nb,O,Si","0.06666667,0.40000000,0.20000000,0.26666667,0.06666667","3,65,66,73,98"
mp-1222325,LuCuPbS3,-1.34434975736111,0.0,Cu:0.15|Lu:0.15|Pb:0.15|S:0.50,"{'Cu', 'Lu', 'Pb', 'S'}","Cu,Lu,Pb,S","0.16666667,0.16666667,0.16666667,0.50000000","27,56,78,93"
mp-974068,Nd3Th,0.077310561875002,0.077310561875002,Nd:0.75|Th:0.25,"{'Th', 'Nd'}","Nd,Th","0.75000000,0.25000000","67,106"
mp-27917,Ca3SiO5,-3.377056406481481,0.06166122324074,Ca:0.35|O:0.55|Si:0.10,"{'O', 'Ca', 'Si'}","Ca,O,Si","0.33333333,0.55555556,0.11111111","17,73,98"
mp-1028257,SrMg14Al,0.0586575525,0.090932014999999,Al:0.05|Mg:0.90|Sr:0.05,"{'Al', 'Mg', 'Sr'}","Al,Mg,Sr","0.06250000,0.87500000,0.06250000","3,60,101"
mp-1225699,ErUTe6,-0.918858208541664,0.014746088125001,Er:0.10|Te:0.75|U:0.10,"{'U', 'Te', 'Er'}","Er,Te,U","0.12500000,0.75000000,0.12500000","31,105,111"
mp-694891,KRb2Mo(OF)3,-2.517231013725,0.049924053249998,F:0.15|K:0.15|Mo:0.15|O:0.15|Rb:0.35,"{'O', 'Mo', 'Rb', 'K', 'F'}","F,K,Mo,O,Rb","0.16666667,0.16666667,0.16666667,0.16666667,0.33333333","34,51,62,73,86"
mp-2713634,Na4Y3Nb(PO4)6,-3.043726864211607,0.033635684824561,Na:0.30|Nb:0.10|O:0.30|P:0.10|Y:0.25,"{'Na', 'Nb', 'O', 'Y', 'P'}","Na,Nb,O,P,Y","0.30769231,0.07692308,0.30769231,0.07692308,0.23076923","65,66,73,76,115"
mp-30441,Be17Nb2,-0.197799639210526,0.0,Be:0.90|Nb:0.10,"{'Nb', 'Be'}","Be,Nb","0.89473684,0.10526316","11,66"
mp-1235200,LiSm2Cr2O8,-2.735354253333333,0.066673355136217,Cr:0.15|Li:0.10|O:0.60|Sm:0.15,"{'O', 'Cr', 'Sm', 'Li'}","Cr,Li,O,Sm","0.15384615,0.07692308,0.61538462,0.15384615","25,54,73,99"
mp-7601,NbGaO4,-2.7242927654166653,0.0,Ga:0.15|Nb:0.15|O:0.65,"{'Nb', 'O', 'Ga'}","Ga,Nb,O","0.16666667,0.16666667,0.66666667","39,66,73"
mp-1196107,TaP2H27C9Cl2,-0.258340042569977,0.084933515835364,C:0.20|Cl:0.05|H:0.65|P:0.05|Ta:0.00,"{'C', 'Cl', 'P', 'H', 'Ta'}","C,Cl,H,P,Ta","0.21951220,0.04878049,0.65853659,0.04878049,0.02439024","16,21,42,76,102"
mp-1224628,GdBO3,-3.413649317166664,0.085381030999998,B:0.20|Gd:0.20|O:0.60,"{'O', 'Gd', 'B'}","B,Gd,O","0.20000000,0.20000000,0.60000000","9,40,73"
mp-752797,Co6OF11,-2.190465911666666,0.045448127222224,Co:0.35|F:0.60|O:0.05,"{'F', 'Co', 'O'}","Co,F,O","0.33333333,0.61111111,0.05555556","24,34,73"
mp-755110,Cs2MnO4,-1.698659963177339,0.029938723214286,Cs:0.30|Mn:0.15|O:0.55,"{'Cs', 'O', 'Mn'}","Cs,Mn,O","0.28571429,0.14285714,0.57142857","26,61,73"
mp-1005955,Tm3Ni7B2,-0.5446391019444451,0.0,B:0.15|Ni:0.60|Tm:0.25,"{'Ni', 'Tm', 'B'}","B,Ni,Tm","0.16666667,0.58333333,0.25000000","9,70,109"
mp-1206970,KPaO3,-3.552497714449997,0.0,K:0.20|O:0.60|Pa:0.20,"{'Pa', 'O', 'K'}","K,O,Pa","0.20000000,0.60000000,0.20000000","51,73,77"
mp-1188987,Hf3Co2Si3,-0.813072205624999,0.0,Co:0.25|Hf:0.40|Si:0.40,"{'Co', 'Hf', 'Si'}","Co,Hf,Si","0.25000000,0.37500000,0.37500000","24,44,98"
mp-677217,MgMo3S4,-1.045445640625,0.046522139062498,Mg:0.10|Mo:0.40|S:0.50,"{'Mg', 'Mo', 'S'}","Mg,Mo,S","0.12500000,0.37500000,0.50000000","60,62,93"
mp-1224038,Ho2MnRuO7,-2.753822777084639,0.010682156534089,Ho:0.20|Mn:0.10|O:0.65|Ru:0.10,"{'O', 'Mn', 'Ru', 'Ho'}","Ho,Mn,O,Ru","0.18181818,0.09090909,0.63636364,0.09090909","46,61,73,92"
mp-1177332,Li4MnFe3(BO3)4,-2.375821851997126,0.002023515104164,B:0.10|Fe:0.25|Li:0.35|Mn:0.10|O:0.25,"{'O', 'Fe', 'Li', 'B', 'Mn'}","B,Fe,Li,Mn,O","0.08333333,0.25000000,0.33333333,0.08333333,0.25000000","9,35,54,61,73"
mp-754244,V2(OF)3,-2.642384745,0.021451361180536,F:0.25|O:0.25|V:0.50,"{'F', 'O', 'V'}","F,O,V","0.25000000,0.25000000,0.50000000","34,73,112"
mp-1216143,Y2(MgZn)3,-0.251234501874999,0.016165114791664,Mg:0.25|Y:0.50|Zn:0.25,"{'Y', 'Mg', 'Zn'}","Mg,Y,Zn","0.25000000,0.50000000,0.25000000","60,115,117"
mp-581922,CsMo3Br3Cl4,-1.404492303377743,0.0,Br:0.25|Cl:0.35|Cs:0.10|Mo:0.25,"{'Cs', 'Mo', 'Cl', 'Br'}","Br,Cl,Cs,Mo","0.27272727,0.36363636,0.09090909,0.27272727","15,21,26,62"
mp-1216958,U(AlFe)6,-0.285075966153843,0.016665893846155,Al:0.35|Fe:0.35|U:0.35,"{'Al', 'Fe', 'U'}","Al,Fe,U","0.33333333,0.33333333,0.33333333","3,35,111"
mp-29683,Sr2Ru3O10,-1.910982872,0.039519318416669,O:0.65|Ru:0.20|Sr:0.15,"{'O', 'Ru', 'Sr'}","O,Ru,Sr","0.66666667,0.20000000,0.13333333","73,92,101"
mp-505702,Pb2CO4,-1.719503321785714,0.0,C:0.15|O:0.55|Pb:0.30,"{'Pb', 'O', 'C'}","C,O,Pb","0.14285714,0.57142857,0.28571429","16,73,78"
mp-1187251,TaSiRu2,-0.549483269020839,0.031938650208331,Ru:0.50|Si:0.25|Ta:0.25,"{'Ta', 'Ru', 'Si'}","Ru,Si,Ta","0.50000000,0.25000000,0.25000000","92,98,102"
mp-569396,BaLi2(MgGe)2,-0.421018465238095,0.0,Ba:0.20|Ge:0.20|Li:0.40|Mg:0.20,"{'Mg', 'Li', 'Ge', 'Ba'}","Ba,Ge,Li,Mg","0.20000000,0.20000000,0.40000000,0.20000000","10,41,54,60"
mp-1246677,YMgMnS4,-1.542447963990147,0.075983847499997,Mg:0.15|Mn:0.15|S:0.55|Y:0.15,"{'Y', 'Mg', 'Mn', 'S'}","Mg,Mn,S,Y","0.14285714,0.14285714,0.57142857,0.14285714","60,61,93,115"
mp-753721,GdOF,-4.18451751,0.0,F:0.35|Gd:0.35|O:0.35,"{'F', 'O', 'Gd'}","F,Gd,O","0.33333333,0.33333333,0.33333333","34,40,73"
mp-1283729,NaMnO2,-2.001324614202587,0.024327401249999,Mn:0.25|Na:0.25|O:0.50,"{'Na', 'O', 'Mn'}","Mn,Na,O","0.25000000,0.25000000,0.50000000","61,65,73"
mp-1038204,LiMg30AlO32,-3.033880528177083,0.008093283398438,Al:0.00|Li:0.00|Mg:0.45|O:0.50,"{'Al', 'Mg', 'O', 'Li'}","Al,Li,Mg,O","0.01562500,0.01562500,0.46875000,0.50000000","3,54,60,73"
mp-1226004,CoNiPt2,-0.088807944999998,0.0,Co:0.25|Ni:0.25|Pt:0.50,"{'Co', 'Ni', 'Pt'}","Co,Ni,Pt","0.25000000,0.25000000,0.50000000","24,70,83"
mp-1190272,GdB4Mo,-0.60244415861111,0.0,B:0.65|Gd:0.15|Mo:0.15,"{'Mo', 'Gd', 'B'}","B,Gd,Mo","0.66666667,0.16666667,0.16666667","9,40,62"
mp-755821,Li5Cu(PO4)2,-2.525703097247024,0.02897283421875,Cu:0.10|Li:0.45|O:0.35|P:0.10,"{'Cu', 'O', 'P', 'Li'}","Cu,Li,O,P","0.09090909,0.45454545,0.36363636,0.09090909","27,54,73,76"
mp-753041,Li3MnF6,-3.001187239793103,0.029160527000005,F:0.60|Li:0.30|Mn:0.10,"{'F', 'Mn', 'Li'}","F,Li,Mn","0.60000000,0.30000000,0.10000000","34,54,61"
mp-1199603,MnV5H20NO22,-1.601395839957776,0.074208211326519,H:0.40|Mn:0.00|N:0.00|O:0.45|V:0.10,"{'O', 'V', 'H', 'Mn', 'N'}","H,Mn,N,O,V","0.40816327,0.02040816,0.02040816,0.44897959,0.10204082","42,61,64,73,112"
mp-8291,BaTiF6,-3.974811880416666,0.0,Ba:0.10|F:0.75|Ti:0.10,"{'F', 'Ti', 'Ba'}","Ba,F,Ti","0.12500000,0.75000000,0.12500000","10,34,107"
mp-1652312,Na2CoSiCO7,-2.056628671896552,0.078409539189817,C:0.10|Co:0.10|Na:0.15|O:0.60|Si:0.10,"{'Na', 'O', 'C', 'Si', 'Co'}","C,Co,Na,O,Si","0.08333333,0.08333333,0.16666667,0.58333333,0.08333333","16,24,65,73,98"
mp-2715292,Na3AlSiSn(PO6)2,-2.708222379921181,0.057468484944443,Al:0.10|Na:0.25|O:0.45|P:0.10|Si:0.10|Sn:0.10,"{'Na', 'O', 'Si', 'Al', 'P', 'Sn'}","Al,Na,O,P,Si,Sn","0.07692308,0.23076923,0.46153846,0.07692308,0.07692308,0.07692308","3,65,73,76,98,100"
mp-2712723,Na3Ca3SnPS5O24,-2.405738218593175,0.045889985135127,Ca:0.10|Na:0.10|O:0.65|P:0.05|S:0.15|Sn:0.05,"{'Na', 'O', 'P', 'Ca', 'S', 'Sn'}","Ca,Na,O,P,S,Sn","0.08108108,0.08108108,0.64864865,0.02702703,0.13513514,0.02702703","17,65,73,76,93,100"
mp-1523231,BaCaGdBiO6,-2.780642847,0.001618076,Ba:0.10|Bi:0.10|Ca:0.10|Gd:0.10|O:0.60,"{'O', 'Gd', 'Ba', 'Ca', 'Bi'}","Ba,Bi,Ca,Gd,O","0.10000000,0.10000000,0.10000000,0.10000000,0.60000000","10,13,17,40,73"
mp-5367,K5SnSb3,-0.471469955694443,0.001912722291664,K:0.55|Sb:0.35|Sn:0.10,"{'Sn', 'K', 'Sb'}","K,Sb,Sn","0.55555556,0.33333333,0.11111111","51,94,100"
mp-976823,LaPm3,0.029313474374998,0.029313474374998,La:0.25|Pm:0.75,"{'Pm', 'La'}","La,Pm","0.25000000,0.75000000","53,80"
mp-559976,Ta2CS2,-1.133026158933333,0.0,C:0.20|S:0.40|Ta:0.40,"{'Ta', 'C', 'S'}","C,S,Ta","0.20000000,0.40000000,0.40000000","16,93,102"
mp-1101680,Na9Mn15O32,-1.908576399846059,0.05540340379464,Mn:0.25|Na:0.15|O:0.55,"{'Na', 'O', 'Mn'}","Mn,Na,O","0.26785714,0.16071429,0.57142857","61,65,73"
mp-1226322,Cr4InAgSe8,-0.7825749697916661,0.0,Ag:0.05|Cr:0.30|In:0.05|Se:0.55,"{'Ag', 'In', 'Se', 'Cr'}","Ag,Cr,In,Se","0.07142857,0.28571429,0.07142857,0.57142857","2,25,49,96"
mp-16086,Sm3Co29(Si2B5)2,-0.386898392971014,0.0,B:0.15|Co:0.75|Si:0.05|Sm:0.10,"{'Co', 'Sm', 'Si', 'B'}","B,Co,Si,Sm","0.12820513,0.74358974,0.05128205,0.07692308","9,24,98,99"
mp-26669,LiCr(PO3)4,-2.598325216494708,0.044424569953708,Cr:0.15|Li:0.15|O:0.50|P:0.15,"{'O', 'P', 'Cr', 'Li'}","Cr,Li,O,P","0.16666667,0.16666667,0.50000000,0.16666667","25,54,73,76"
mp-753724,Li3Ni5OF11,-2.4083659205,0.057591673874987,F:0.55|Li:0.15|Ni:0.25|O:0.05,"{'F', 'O', 'Ni', 'Li'}","F,Li,Ni,O","0.55000000,0.15000000,0.25000000,0.05000000","34,54,70,73"
mp-23442,KCdCl3,-1.6690854362499992,0.0,Cd:0.20|Cl:0.60|K:0.20,"{'Cd', 'K', 'Cl'}","Cd,Cl,K","0.20000000,0.60000000,0.20000000","18,21,51"
mp-6655,Y2Be2SiO7,-3.561541379999999,0.0,Be:0.15|O:0.60|Si:0.10|Y:0.15,"{'Y', 'O', 'Si', 'Be'}","Be,O,Si,Y","0.16666667,0.58333333,0.08333333,0.16666667","11,73,98,115"
mp-1225999,CsBa3Ga5(Se5Cl)2,-1.54864705764727,0.01409431142857,Ba:0.20|Cl:0.05|Cs:0.05|Ga:0.35|Se:0.35,"{'Cs', 'Cl', 'Ga', 'Se', 'Ba'}","Ba,Cl,Cs,Ga,Se","0.20000000,0.06666667,0.06666667,0.33333333,0.33333333","10,21,26,39,96"
mp-1032984,CaMg6NiO8,-2.763113908125,0.08660134875,Ca:0.05|Mg:0.40|Ni:0.05|O:0.50,"{'Mg', 'O', 'Ni', 'Ca'}","Ca,Mg,Ni,O","0.06250000,0.37500000,0.06250000,0.50000000","17,60,70,73"
mp-776688,V2O3,-2.439165585499999,0.095382107750001,O:0.60|V:0.40,"{'V', 'O'}","O,V","0.60000000,0.40000000","73,112"
mp-1215396,Zr4(B5Ir4)3,-0.592729977338711,0.0,B:0.40|Ir:0.30|Zr:0.30,"{'Ir', 'Zr', 'B'}","B,Ir,Zr","0.38461538,0.30769231,0.30769231","9,50,118"
mp-2466847,LiVF4,-3.152307178055556,0.08255574,F:0.65|Li:0.15|V:0.15,"{'F', 'V', 'Li'}","F,Li,V","0.66666667,0.16666667,0.16666667","34,54,112"
mp-1206480,Er2NiAs2,-1.220841161999999,0.009082076999995,As:0.40|Er:0.40|Ni:0.20,"{'Er', 'Ni', 'As'}","As,Er,Ni","0.40000000,0.40000000,0.20000000","6,31,70"
mp-27251,Bi2TeO6,-1.616918000740741,0.0,Bi:0.20|O:0.65|Te:0.10,"{'O', 'Te', 'Bi'}","Bi,O,Te","0.22222222,0.66666667,0.11111111","13,73,105"
mp-505234,BaP2PbO7,-2.827917035844154,0.0,Ba:0.10|O:0.65|P:0.20|Pb:0.10,"{'O', 'P', 'Pb', 'Ba'}","Ba,O,P,Pb","0.09090909,0.63636364,0.18181818,0.09090909","10,73,76,78"
mp-559141,Ba5Cu4ClF17,-3.087559355,0.0,Ba:0.20|Cl:0.05|Cu:0.15|F:0.65,"{'Cu', 'F', 'Cl', 'Ba'}","Ba,Cl,Cu,F","0.18518519,0.03703704,0.14814815,0.62962963","10,21,27,34"
mp-735022,SrPHO4,-2.816329743520408,0.00063541303573,H:0.15|O:0.55|P:0.15|Sr:0.15,"{'O', 'P', 'Sr', 'H'}","H,O,P,Sr","0.14285714,0.57142857,0.14285714,0.14285714","42,73,76,101"
mp-1275547,Li3Mn(CoO3)2,-1.803340013577586,0.080574799374999,Co:0.10|Li:0.40|Mn:0.10|O:0.40,"{'O', 'Co', 'Mn', 'Li'}","Co,Li,Mn,O","0.12500000,0.37500000,0.12500000,0.37500000","24,54,61,73"
mp-15269,Sr3CdIrO6,-2.355794370000001,0.0,Cd:0.10|Ir:0.10|O:0.55|Sr:0.25,"{'O', 'Cd', 'Ir', 'Sr'}","Cd,Ir,O,Sr","0.09090909,0.09090909,0.54545455,0.27272727","18,50,73,101"
mp-2714494,Na2Mg2SiGe2S5O24,-2.16523419593311,0.091667433564812,Ge:0.05|Mg:0.05|Na:0.05|O:0.65|S:0.15|Si:0.05,"{'Na', 'O', 'Si', 'Mg', 'Ge', 'S'}","Ge,Mg,Na,O,S,Si","0.05555556,0.05555556,0.05555556,0.66666667,0.13888889,0.02777778","41,60,65,73,93,98"
mp-1193174,Na2P3HO9,-2.498068406195813,0.0,H:0.05|Na:0.15|O:0.60|P:0.20,"{'Na', 'O', 'P', 'H'}","H,Na,O,P","0.06666667,0.13333333,0.60000000,0.20000000","42,65,73,76"
